student_rno,student_password,student_name,student_gender,student_dob,student_email,student_contact,year_of_enrollment,student_current_year,student_cpi,student_incentive_points,department_id,program_id,allocated_jaf,allocation_timestamp
210001641,b9m9VcivXbsaWO0A,Swati Guha,F,1995-10-23 00:00:00,swati.guha4@iitb.ac.in,9673824518,2021,2,9.75,22,10,5,NULL,NULL
210001642,8lwHDCaMDjVQUhja,Rehman Rausa,M,1997-10-17 00:00:00,rehman.rausa19@iitb.ac.in,7398964015,2021,2,6.86,6,19,9,NULL,NULL
210001643,8TNROVtbCUE5idNK,Swasti Shingh,F,1994-05-02 00:00:00,swasti.shingh70@iitb.ac.in,9679732243,2021,2,6.06,22,5,8,NULL,NULL
180001644,rOX8D8LNIjzzHcJ4,Rupal Tewari,M,2000-09-15 00:00:00,rupal.tewari44@iitb.ac.in,7154809125,2018,5,7.14,24,14,2,NULL,NULL
180001645,dk9pXKTIdVsIga6i,Zaid Maheshwari,M,2001-03-27 00:00:00,zaid.maheshwari12@iitb.ac.in,7019623755,2018,5,8.52,14,13,2,NULL,NULL
210001646,H1DORxmIKuPZoUwq,Sriansh Sarraf,F,1997-02-05 00:00:00,sriansh.sarraf76@iitb.ac.in,7573185934,2021,2,6.23,28,14,8,NULL,NULL
190001647,J1p8d3BqZKHpjPdj,Suhaas Uppal,M,2000-06-15 00:00:00,suhaas.uppal22@iitb.ac.in,8374157953,2019,4,6.03,30,13,1,NULL,NULL
190001648,tzSfUXRY69lUJ8Ab,Shiv Kannaujia,F,2001-11-25 00:00:00,shiv.kannaujia79@iitb.ac.in,8057287082,2019,4,9.42,18,20,4,NULL,NULL
190001649,tRyoOgvAWKf6cNiX,Shirjon Shinde,M,2001-08-23 00:00:00,shirjon.shinde90@iitb.ac.in,9684593784,2019,4,9.61,18,16,4,NULL,NULL
190001650,YuDYwjWRjNzKRX4U,Rakshita Deo,M,2001-04-11 00:00:00,rakshita.deo79@iitb.ac.in,9622750171,2019,4,6.43,14,4,4,NULL,NULL
190001651,43c4jjgQFZiNbjYW,Devashish Giri,M,2001-02-22 00:00:00,devashish.giri2@iitb.ac.in,9243606967,2019,4,7.06,16,24,4,NULL,NULL
180001652,BjPiC7Dk0FUKb2xm,Rakesh Bhal,F,2000-04-26 00:00:00,rakesh.bhal40@iitb.ac.in,7015879934,2018,5,7.69,26,13,2,NULL,NULL
190001653,p5GXy3Na8eTlVa3B,Manish Jauhari,M,2001-01-22 00:00:00,manish.jauhari4@iitb.ac.in,9019533066,2019,4,7.12,4,6,4,NULL,NULL
190001654,B8OOvJt21MUbpG7q,Suprabha Goswami,M,1999-11-25 00:00:00,suprabha.goswami64@iitb.ac.in,8062282564,2019,4,9.53,20,11,1,NULL,NULL
190001655,0hkxfq2t9RTNRW1U,Akshat Varghese,F,2000-03-04 00:00:00,akshat.varghese47@iitb.ac.in,8343839030,2019,4,8.86,18,8,4,NULL,NULL
190001656,bdfL9JqscgvGf9I5,Desh Bhushan,M,2001-10-23 00:00:00,desh.bhushan55@iitb.ac.in,9699264760,2019,4,6.3,22,1,3,NULL,NULL
210001657,kJija2ABf05ALevj,Tanay Kwatra,F,1993-07-09 00:00:00,tanay.kwatra36@iitb.ac.in,8643712392,2021,2,7.4,12,22,6,NULL,NULL
180001658,yvdqRk7k27xAJxSA,Akanksha Akolkar,M,2001-03-11 00:00:00,akanksha.akolkar97@iitb.ac.in,7741982747,2018,5,9.34,26,15,2,NULL,NULL
210001659,ZlY1P3TBU2p9BNDb,Madhav Kannaujia,M,1996-05-17 00:00:00,madhav.kannaujia98@iitb.ac.in,7574676809,2021,2,8.1,30,12,8,NULL,NULL
210001660,SzRfRoe0tCSvkLMO,Alina Maheshwari,M,1997-04-13 00:00:00,alina.maheshwari60@iitb.ac.in,9134660750,2021,2,9.61,18,12,10,NULL,NULL
190001661,KJYj5fKHkpDNhlIV,Pragya Nandanwar,Other,2000-12-06 00:00:00,pragya.nandanwar47@iitb.ac.in,8879665893,2019,4,7.36,16,7,1,NULL,NULL
210001662,WVZ61zaDwXUI0s6w,Urmila Yamala,M,1996-07-19 00:00:00,urmila.yamala13@iitb.ac.in,9376034715,2021,2,7.74,16,20,10,NULL,NULL
200001663,KusJrKFY1axckv5G,Himani Lockwani,M,1993-06-01 00:00:00,himani.lockwani25@iitb.ac.in,8639562472,2020,3,7.58,2,13,7,NULL,NULL
170001664,WWKafyprh8v3RON4,Angad Baddur,M,1993-01-29 00:00:00,angad.baddur48@iitb.ac.in,9209188060,2017,6,7.43,2,18,12,NULL,NULL
210001665,6vegTkCWTUjtX6Ry,Shivanshi Sanwal,M,1996-01-09 00:00:00,shivanshi.sanwal15@iitb.ac.in,7025900132,2021,2,6.46,26,23,11,NULL,NULL
170001666,K0W39FlnZurpwI19,Mukund Raykar,M,1994-12-28 00:00:00,mukund.raykar17@iitb.ac.in,7481686870,2017,6,6.74,28,6,12,NULL,NULL
180001667,CtEkJo7l8IiqKo3T,Shubhankar Gakhar,M,2000-07-07 00:00:00,shubhankar.gakhar91@iitb.ac.in,7468725055,2018,5,6.03,26,24,2,NULL,NULL
190001668,MD6fRWVOB7AYUiEA,Aakriti Khan,Other,2000-10-05 00:00:00,aakriti.khan65@iitb.ac.in,8353383934,2019,4,6.29,24,18,4,NULL,NULL
210001669,z3M0AZCGKoRAKcrf,Akshat Goel,F,1997-03-28 00:00:00,akshat.goel28@iitb.ac.in,9565434557,2021,2,9.49,10,17,6,NULL,NULL
210001670,qWA3hnNQqNqBqmUo,Kundalik Putta,F,1995-08-27 00:00:00,kundalik.putta60@iitb.ac.in,8684978359,2021,2,7.35,12,5,10,NULL,NULL
210001671,tf8k7IL1n9E8WsnV,Nandini Upreti,M,1993-02-02 00:00:00,nandini.upreti3@iitb.ac.in,9836546718,2021,2,7.31,10,12,8,NULL,NULL
210001672,kO6fMGAJLvkVzBXR,Jahnavi Kairati,Other,1995-06-18 00:00:00,jahnavi.kairati28@iitb.ac.in,7718085625,2021,2,9.77,28,16,11,NULL,NULL
190001673,Bs1c4qE9BSVNYsnR,Alina Bistagond,F,2000-09-29 00:00:00,alina.bistagond30@iitb.ac.in,9524844244,2019,4,8.36,12,2,3,NULL,NULL
210001674,tEPk8rmaTWUC7QZc,Abuzar Chopra,F,1997-06-02 00:00:00,abuzar.chopra17@iitb.ac.in,8117101135,2021,2,7.28,6,14,11,NULL,NULL
210001675,TywWn0WKSQ7B07ic,Jahnavi Sinha,F,1993-01-03 00:00:00,jahnavi.sinha26@iitb.ac.in,7022169701,2021,2,7.97,28,22,8,NULL,NULL
170001676,Tp2iOhYS6A7o0QN6,Anchal Fatima,F,1995-10-06 00:00:00,anchal.fatima73@iitb.ac.in,9737731689,2017,6,6.29,30,2,12,NULL,NULL
210001677,brEUrtb3HaBDgo6V,Haider Thakur,F,1995-05-13 00:00:00,haider.thakur24@iitb.ac.in,8177080378,2021,2,9.64,2,23,5,NULL,NULL
210001678,sEV2OJi2io0b3gRs,Tanvi Jagtap,F,1995-11-19 00:00:00,tanvi.jagtap75@iitb.ac.in,7991944701,2021,2,6.56,14,17,8,NULL,NULL
180001679,SwjlMBfFbjyLsi0m,Himanshi Sain,F,2001-08-02 00:00:00,himanshi.sain42@iitb.ac.in,7822472831,2018,5,7.15,24,5,2,NULL,NULL
210001680,1r9VOKo0P2AOWEvT,Archita Chavan,M,1994-07-21 00:00:00,archita.chavan88@iitb.ac.in,8970254394,2021,2,6.88,22,5,8,NULL,NULL
190001681,AetG5vzLtTCvFGSF,Garv Ansari,M,2001-09-27 00:00:00,garv.ansari94@iitb.ac.in,8650196427,2019,4,7.93,10,23,4,NULL,NULL
170001682,IJzcXiTyrefJjkT7,Satendra Jaiswal,M,1993-05-02 00:00:00,satendra.jaiswal61@iitb.ac.in,8423648523,2017,6,7.75,12,3,12,NULL,NULL
210001683,C3XOM2QtvjfgntOw,Sania Porwal,F,1996-03-19 00:00:00,sania.porwal34@iitb.ac.in,7595632291,2021,2,8.59,18,24,5,NULL,NULL
210001684,q1szWvZEOphyYsLC,Yukti Srivastava,M,1996-06-30 00:00:00,yukti.srivastava34@iitb.ac.in,8491905220,2021,2,9.37,18,24,10,NULL,NULL
190001685,A0GEivuTfeohTvyx,Kushal Kulal,M,1999-02-07 00:00:00,kushal.kulal35@iitb.ac.in,9749978190,2019,4,9.95,26,16,1,NULL,NULL
210001686,VPk0yHoikNBOSVWg,Suramya Navas,M,1997-04-03 00:00:00,suramya.navas29@iitb.ac.in,8093204907,2021,2,9.3,14,19,6,NULL,NULL
190001687,n5AJs2AbIipBB5Tq,Shekhar Agarwal,M,2001-11-18 00:00:00,shekhar.agarwal70@iitb.ac.in,7234836387,2019,4,7.79,22,11,1,NULL,NULL
210001688,28IP6OIG5m1WZix0,Neenu Lamba,F,1993-12-05 00:00:00,neenu.lamba9@iitb.ac.in,9194054095,2021,2,9.94,4,4,5,NULL,NULL
190001689,Wwl3CztjxXeaQ15G,Abrar Menon,F,1999-02-21 00:00:00,abrar.menon29@iitb.ac.in,7862106764,2019,4,7.76,20,15,3,NULL,NULL
210001690,G4qJ7zyYjBkIhd1h,Punya Barnawal,M,1996-12-15 00:00:00,punya.barnawal94@iitb.ac.in,7081227338,2021,2,9.18,18,12,6,NULL,NULL
210001691,niAWP82JlcRdF3hA,Neeraj Dixit,M,1993-07-04 00:00:00,neeraj.dixit4@iitb.ac.in,9115294398,2021,2,7.17,30,17,6,NULL,NULL
170001692,AqoFAOJVg61A1HnQ,Ramadoss Jivani,F,1995-08-27 00:00:00,ramadoss.jivani26@iitb.ac.in,7914467910,2017,6,9.36,8,8,12,NULL,NULL
210001693,pSqAV3jVTqbvKmXg,Snehill Tidke,Other,1996-05-12 00:00:00,snehill.tidke65@iitb.ac.in,8295578668,2021,2,6.19,12,6,6,NULL,NULL
210001694,LVKrZzLhfb0yW57x,Mamta Agrawal,F,1993-09-14 00:00:00,mamta.agrawal90@iitb.ac.in,9945334533,2021,2,6.4,14,1,8,NULL,NULL
200001695,8UepwJroMMxLFAJ8,Ravi Verma,Other,1993-03-29 00:00:00,ravi.verma3@iitb.ac.in,9222677768,2020,3,7.07,22,15,7,NULL,NULL
170001696,tg1Nqemx5xcpm6w0,Divyanshika Jeykumaran,F,1993-03-24 00:00:00,divyanshika.jeykumaran20@iitb.ac.in,8532064694,2017,6,9.56,18,7,12,NULL,NULL
190001697,wqKxEY6bATZo2qLN,Deepshikha Dudeja,F,2001-03-09 00:00:00,deepshikha.dudeja35@iitb.ac.in,7491273798,2019,4,6.73,2,4,3,NULL,NULL
210001698,C5fqraXsnsrb9eLa,Suman Kannaujia,F,1997-01-11 00:00:00,suman.kannaujia40@iitb.ac.in,7141849951,2021,2,9.37,30,7,5,NULL,NULL
210001699,w691IlHqPWR3zD8t,Harshini Pravesh,F,1994-01-14 00:00:00,harshini.pravesh79@iitb.ac.in,7760502853,2021,2,9.83,2,11,9,NULL,NULL
180001700,U2AJj2RTuUiSPTEE,Rajamani Sood,M,2000-06-01 00:00:00,rajamani.sood55@iitb.ac.in,7769622211,2018,5,8.81,24,9,2,NULL,NULL
210001701,Y0z7avj95tl0vhjV,Munir Balot,F,1996-06-15 00:00:00,munir.balot89@iitb.ac.in,9196158364,2021,2,7.0,12,3,6,NULL,NULL
210001702,JgGmVOV8pzxbrDhA,Haider Kannaujia,M,1997-02-05 00:00:00,haider.kannaujia15@iitb.ac.in,9370527610,2021,2,9.47,8,18,9,NULL,NULL
210001703,1LfeZVqe6cLYjhCc,Richa Jassal,Other,1995-04-09 00:00:00,richa.jassal59@iitb.ac.in,9081508384,2021,2,8.69,26,13,6,NULL,NULL
200001704,YMgB3jPlxE87MM5P,Sravani Prabhu,Other,1997-08-19 00:00:00,sravani.prabhu9@iitb.ac.in,8800183751,2020,3,7.13,26,2,7,NULL,NULL
200001705,aFQehm0av8Uvp3r5,Farhan Tayde,F,1993-05-09 00:00:00,farhan.tayde12@iitb.ac.in,8920949037,2020,3,8.78,16,15,7,NULL,NULL
210001706,luR9Xu4NvCQD5EgJ,Deepak Kannaujia,F,1993-08-12 00:00:00,deepak.kannaujia76@iitb.ac.in,9560176321,2021,2,9.55,20,11,11,NULL,NULL
190001707,Zs8Zpj3Y6CesaWAJ,Poornima Ganguly,F,1999-07-28 00:00:00,poornima.ganguly86@iitb.ac.in,8165949308,2019,4,8.22,16,23,4,NULL,NULL
210001708,JvlGE1cEy1AXRSAn,Gaurav Fathima,F,1996-05-22 00:00:00,gaurav.fathima12@iitb.ac.in,8280014424,2021,2,6.13,30,24,5,NULL,NULL
170001709,JI12xMzt4Sj1l6ct,Shresth Selvaraj,M,1995-10-27 00:00:00,shresth.selvaraj2@iitb.ac.in,7255832124,2017,6,9.7,20,17,12,NULL,NULL
190001710,zN9ff19Fz8M2nBcp,Chandra Parashar,F,2001-01-14 00:00:00,chandra.parashar78@iitb.ac.in,9585449692,2019,4,8.33,4,8,1,NULL,NULL
170001711,k4sLMCuVUlUrkjqu,Arunima Roy,M,1996-05-30 00:00:00,arunima.roy3@iitb.ac.in,9439564986,2017,6,8.47,2,6,12,NULL,NULL
190001712,AtovY98912KHeGRG,Nishtha Sandilya,Other,2000-11-23 00:00:00,nishtha.sandilya75@iitb.ac.in,7559489139,2019,4,8.51,28,6,4,NULL,NULL
200001713,PTcbtWv8EBaasgDJ,Vimlesh Saluja,M,1996-09-12 00:00:00,vimlesh.saluja16@iitb.ac.in,7401410972,2020,3,9.26,4,13,7,NULL,NULL
180001714,qwnRgRnGXRV94v5r,Aruba Pareek,M,2000-07-15 00:00:00,aruba.pareek28@iitb.ac.in,7707153895,2018,5,7.79,12,12,2,NULL,NULL
210001715,RF9LcGAP2RizNqQw,Sharique Varma,M,1993-01-15 00:00:00,sharique.varma13@iitb.ac.in,7902708494,2021,2,9.12,22,14,11,NULL,NULL
190001716,wTdJeMnS9qUasqc9,Suraj Dwivedi,F,2000-11-09 00:00:00,suraj.dwivedi73@iitb.ac.in,9245219784,2019,4,6.95,16,24,1,NULL,NULL
210001717,TbvDoGhg8PTkaqaJ,Ayan Jivani,M,1994-06-25 00:00:00,ayan.jivani61@iitb.ac.in,8680233633,2021,2,7.89,16,2,10,NULL,NULL
210001718,zWgGJBtA2wizfoBo,Suramya Thakur,F,1996-04-05 00:00:00,suramya.thakur41@iitb.ac.in,9127903850,2021,2,9.44,22,5,6,NULL,NULL
210001719,WrgK5W9XgIivCEo6,Aayushi Hanif,F,1994-09-30 00:00:00,aayushi.hanif18@iitb.ac.in,9229348418,2021,2,8.77,4,16,5,NULL,NULL
210001720,g4omwc3KaVWspr7s,Sifat Srivastav,M,1995-06-14 00:00:00,sifat.srivastav4@iitb.ac.in,7771592841,2021,2,9.18,18,4,8,NULL,NULL
210001721,uTOiWsUS29DClXNH,Prabhakar Uppal,M,1993-12-13 00:00:00,prabhakar.uppal11@iitb.ac.in,9180054843,2021,2,9.25,22,19,9,NULL,NULL
190001722,FTtRWWNd9B7nDrF8,Vartika Malwan,M,2000-01-09 00:00:00,vartika.malwan31@iitb.ac.in,8218223989,2019,4,7.83,24,8,1,NULL,NULL
210001723,91ZzT5XThuMQwGkK,Yashwanth Madala,F,1994-06-19 00:00:00,yashwanth.madala59@iitb.ac.in,8888326203,2021,2,7.53,16,19,11,NULL,NULL
210001724,7zMnO7NPp4kHmvko,Hariom Garg,F,1993-08-11 00:00:00,hariom.garg36@iitb.ac.in,7226092932,2021,2,7.61,30,23,11,NULL,NULL
190001725,ykoZcieu8p22VCkX,Samriddhi Nandakumar,F,2000-09-03 00:00:00,samriddhi.nandakumar16@iitb.ac.in,9847711296,2019,4,8.24,8,11,3,NULL,NULL
210001726,RaCRllcH33t8PemF,Rashi Rawat,M,1995-07-12 00:00:00,rashi.rawat38@iitb.ac.in,8745623448,2021,2,8.5,20,23,6,NULL,NULL
210001727,wZ1zSAHEdjBxfQiV,Mayukh Kannaujia,M,1995-12-06 00:00:00,mayukh.kannaujia8@iitb.ac.in,8414286803,2021,2,9.04,14,22,11,NULL,NULL
210001728,FEJ1D7TlTQeQg3Ol,Shrikant Rajesh,F,1995-01-13 00:00:00,shrikant.rajesh16@iitb.ac.in,8970789518,2021,2,7.34,2,6,9,NULL,NULL
190001729,I4BMMLfLswbnwmcl,Parth Nadhe,F,2000-07-14 00:00:00,parth.nadhe44@iitb.ac.in,7986642159,2019,4,8.07,4,3,3,NULL,NULL
210001730,3u03JuxQ5NILhsK9,Sonu Reddy,F,1993-03-07 00:00:00,sonu.reddy28@iitb.ac.in,7943446374,2021,2,6.99,6,11,8,NULL,NULL
200001731,RTLNlP1nGGLB2XfA,Ragini Dikshit,F,1997-02-11 00:00:00,ragini.dikshit3@iitb.ac.in,8459588374,2020,3,9.66,18,20,7,NULL,NULL
180001732,TFIaocUpr7qeS5jj,Rishabh Kishor,M,2001-12-05 00:00:00,rishabh.kishor92@iitb.ac.in,9926399130,2018,5,6.05,4,20,2,NULL,NULL
210001733,yphrnz30E2RUT6Q4,Kartikeya Reddy,M,1993-11-02 00:00:00,kartikeya.reddy70@iitb.ac.in,8721164300,2021,2,9.18,12,1,6,NULL,NULL
190001734,FzmnHhiwtwWmnRJ2,Akhil Shivastava,F,2000-03-31 00:00:00,akhil.shivastava18@iitb.ac.in,9065085945,2019,4,7.47,14,16,1,NULL,NULL
190001735,VFNikZAoadEy1zqY,Machhan Ashraf,F,2000-03-02 00:00:00,machhan.ashraf50@iitb.ac.in,9979115132,2019,4,8.14,20,24,3,NULL,NULL
200001736,iuGclvDVF0TzqSgP,Bhushan Oswal,F,1994-10-29 00:00:00,bhushan.oswal13@iitb.ac.in,7759789030,2020,3,8.71,22,20,7,NULL,NULL
170001737,7bPnJgBaiR2h0bK7,Vratanshi Upreti,M,1997-09-02 00:00:00,vratanshi.upreti90@iitb.ac.in,8916258547,2017,6,7.22,30,18,12,NULL,NULL
180001738,OyhAk2BLyCDq7rvM,Chirayu Bhaskar,M,2001-06-08 00:00:00,chirayu.bhaskar43@iitb.ac.in,8963478691,2018,5,9.13,28,23,2,NULL,NULL
210001739,LEpAzB4BI3oMjQyV,Aakash Barman,F,1994-02-10 00:00:00,aakash.barman82@iitb.ac.in,8406456539,2021,2,7.77,24,8,8,NULL,NULL
190001740,z3naMgtMdejS03PZ,Bilal Sivan,F,2000-12-10 00:00:00,bilal.sivan83@iitb.ac.in,8676017667,2019,4,7.51,30,6,4,NULL,NULL
210001741,3pyhVvYPec4x4hdk,Nethaji Jagtap,F,1993-08-05 00:00:00,nethaji.jagtap16@iitb.ac.in,8599587499,2021,2,8.28,20,11,6,NULL,NULL
210001742,CWL03qn8Tw4FRrqF,Shiba Prabhu,F,1995-11-09 00:00:00,shiba.prabhu91@iitb.ac.in,8320575322,2021,2,8.95,26,17,10,NULL,NULL
190001743,7zucY4QxoAZZite0,Yash Chaurasiya,F,2000-11-25 00:00:00,yash.chaurasiya81@iitb.ac.in,8243027837,2019,4,8.94,8,21,4,NULL,NULL
190001744,jbmyT6NlOBZyDxXu,Nikita Khanna,Other,2000-02-18 00:00:00,nikita.khanna3@iitb.ac.in,8050716749,2019,4,9.28,4,20,1,NULL,NULL
190001745,DWjMzxhV8bbihNA9,Santosh Tekchandani,F,1999-04-18 00:00:00,santosh.tekchandani26@iitb.ac.in,9593001845,2019,4,9.15,4,23,4,NULL,NULL
210001746,XSuJM6bIfJ73SkZ3,Aarvi Chandel,F,1996-12-22 00:00:00,aarvi.chandel24@iitb.ac.in,7482365101,2021,2,9.4,30,24,5,NULL,NULL
170001747,25xdmf2hMweoVOTe,Yeram Behuria,M,1996-06-06 00:00:00,yeram.behuria93@iitb.ac.in,7757252282,2017,6,7.36,30,10,12,NULL,NULL
210001748,8AfX8Ku40v12oSo8,Jag Mahajan,M,1996-01-11 00:00:00,jag.mahajan10@iitb.ac.in,8133212948,2021,2,6.97,4,12,10,NULL,NULL
210001749,07F9Vfh1bTAhcz5U,Rupal Dhiman,F,1995-06-27 00:00:00,rupal.dhiman19@iitb.ac.in,8940079621,2021,2,9.6,12,8,9,NULL,NULL
190001750,HQVwdab36Z8J6w8o,Arnav Vishal,M,2000-02-21 00:00:00,arnav.vishal94@iitb.ac.in,9820832237,2019,4,7.82,30,16,4,NULL,NULL
170001751,dlDWIckGHHuwxwxE,Fatima Choubey,M,1996-04-29 00:00:00,fatima.choubey69@iitb.ac.in,8101135921,2017,6,8.89,14,12,12,NULL,NULL
170001752,6g7c0weJ1owLYxWl,Mythili Gurubhaiye,M,1995-01-18 00:00:00,mythili.gurubhaiye90@iitb.ac.in,9965248505,2017,6,8.67,12,15,12,NULL,NULL
210001753,JWf58AEQ4a1m5oeh,Areeba Khaliq,M,1995-09-07 00:00:00,areeba.khaliq2@iitb.ac.in,9705889728,2021,2,6.84,12,12,5,NULL,NULL
210001754,1BnOnVLibFmxucIm,Ishwa Saxena,F,1994-08-12 00:00:00,ishwa.saxena35@iitb.ac.in,9730277049,2021,2,9.32,12,21,10,NULL,NULL
210001755,bxkd19YyYltFjrqU,Abdul Raykar,M,1995-09-27 00:00:00,abdul.raykar95@iitb.ac.in,7897450820,2021,2,7.84,12,14,8,NULL,NULL
210001756,9cElTiILhPp2k7UY,Agrim Nigan,M,1993-12-14 00:00:00,agrim.nigan91@iitb.ac.in,9698704038,2021,2,7.0,16,22,5,NULL,NULL
170001757,Fh3hQIj3tqYioNkA,Ashit Adhya,F,1993-09-19 00:00:00,ashit.adhya15@iitb.ac.in,7926478117,2017,6,9.23,10,9,12,NULL,NULL
210001758,PUDth9wDOCGB1G5K,Anas Madina,F,1995-07-30 00:00:00,anas.madina31@iitb.ac.in,8520220966,2021,2,8.89,16,16,10,NULL,NULL
180001759,jVvWNIP5XsmQJhBs,Nargis Bhat,F,1999-09-16 00:00:00,nargis.bhat42@iitb.ac.in,8614726227,2018,5,7.94,10,8,2,NULL,NULL
210001760,sHK1cAc1lk2uHvFF,Zaid Shrivas,F,1997-03-22 00:00:00,zaid.shrivas74@iitb.ac.in,8686297704,2021,2,8.73,28,15,6,NULL,NULL
210001761,bdDhlDuXIjY0pj22,Shagun Deo,F,1997-06-24 00:00:00,shagun.deo94@iitb.ac.in,9497008698,2021,2,8.1,24,18,8,NULL,NULL
180001762,CiWiQLtf3H8HDApM,Yusuf Mustafa,M,2001-09-18 00:00:00,yusuf.mustafa37@iitb.ac.in,8746295943,2018,5,9.59,6,10,2,NULL,NULL
170001763,kLgTjrxG77eSg7Oo,Bhakti Katta,M,1997-04-29 00:00:00,bhakti.katta36@iitb.ac.in,7690602782,2017,6,9.66,14,2,12,NULL,NULL
210001764,hms3gfODOE0iAG1D,Kavya Raykar,F,1993-10-01 00:00:00,kavya.raykar71@iitb.ac.in,8957828703,2021,2,6.91,16,4,5,NULL,NULL
210001765,OQzaq6HuoBhtZonO,Raj Shukla,M,1995-04-25 00:00:00,raj.shukla55@iitb.ac.in,9041766087,2021,2,7.74,6,11,9,NULL,NULL
210001766,jrikb3UntLI6kUOp,Devdarshdeep Gurjar,F,1994-07-19 00:00:00,devdarshdeep.gurjar11@iitb.ac.in,7959586818,2021,2,7.77,10,23,11,NULL,NULL
210001767,fEvyaVocRIbdCbkR,Shubhkarman Murlidhar,M,1993-01-12 00:00:00,shubhkarman.murlidhar72@iitb.ac.in,9882213047,2021,2,7.98,18,8,6,NULL,NULL
180001768,6gDyKFkcdg1YQyx4,Akash Inavolu,F,2001-05-16 00:00:00,akash.inavolu56@iitb.ac.in,7118523665,2018,5,8.53,6,5,2,NULL,NULL
180001769,MLSyjtNsz6oWqwdC,Pradium Bistagond,M,1999-07-18 00:00:00,pradium.bistagond28@iitb.ac.in,7854771737,2018,5,9.43,26,19,2,NULL,NULL
210001770,mts6c1G6KGw5jHPs,Harsh Samdharshni,M,1995-05-10 00:00:00,harsh.samdharshni49@iitb.ac.in,8144392481,2021,2,9.79,4,13,5,NULL,NULL
210001771,nWfw9NzfhRrsHQDl,Gunjan Agarwal,F,1995-08-21 00:00:00,gunjan.agarwal24@iitb.ac.in,8196725438,2021,2,9.76,6,8,6,NULL,NULL
210001772,YOgL8UwlNrbMsxz9,Surjeet Jassal,F,1994-08-08 00:00:00,surjeet.jassal90@iitb.ac.in,7004083006,2021,2,9.61,12,16,11,NULL,NULL
190001773,BfJsWqo0YVwfPi1d,Adil Khan,M,1999-06-06 00:00:00,adil.khan49@iitb.ac.in,7291979638,2019,4,8.74,24,10,1,NULL,NULL
210001774,Ruwm7hBFrcaQICr2,Mahendra Pradhan,F,1997-07-30 00:00:00,mahendra.pradhan61@iitb.ac.in,9143236825,2021,2,8.47,20,15,10,NULL,NULL
190001775,9n1fHgoOeTSujUi3,Abhijeet Suresh,M,2001-03-11 00:00:00,abhijeet.suresh71@iitb.ac.in,7700982846,2019,4,6.73,4,6,1,NULL,NULL
190001776,4vCByz2WCVtdRihP,Jag Israni,M,2000-04-24 00:00:00,jag.israni15@iitb.ac.in,9279940848,2019,4,8.22,2,24,1,NULL,NULL
210001777,cqhjlDnwN3rZ9cvu,Arshad Garg,M,1994-07-27 00:00:00,arshad.garg12@iitb.ac.in,7495521107,2021,2,7.17,20,23,9,NULL,NULL
210001778,I8CixNcDbLhtU2o8,Geethu Barai,F,1993-12-15 00:00:00,geethu.barai59@iitb.ac.in,7032662527,2021,2,6.53,18,6,5,NULL,NULL
210001779,L0C6CQRP0SiniwW9,Saurabh Hosur,F,1995-12-10 00:00:00,saurabh.hosur3@iitb.ac.in,8756668817,2021,2,6.09,4,2,10,NULL,NULL
190001780,aMwVbZuyG38OwQRm,Tamanna Narayan,F,2001-07-30 00:00:00,tamanna.narayan12@iitb.ac.in,7649360706,2019,4,7.51,20,20,4,NULL,NULL
170001781,WUckTn9KZUELGRSk,Sravya Jose,M,1994-01-25 00:00:00,sravya.jose24@iitb.ac.in,8072614477,2017,6,6.58,26,4,12,NULL,NULL
210001782,Hb6MBxtp9BKhNd1u,Shubhankar Mehra,M,1996-04-04 00:00:00,shubhankar.mehra93@iitb.ac.in,7477930839,2021,2,7.61,8,4,5,NULL,NULL
200001783,AZDZxFXev8dtjMl8,Raju Dutt,Other,1995-02-18 00:00:00,raju.dutt97@iitb.ac.in,7913793070,2020,3,8.96,30,3,7,NULL,NULL
210001784,4IyWnpQVYd80SOZU,Shrishti Gayathri,M,1995-01-11 00:00:00,shrishti.gayathri92@iitb.ac.in,7913754907,2021,2,7.57,2,21,10,NULL,NULL
210001785,4EugetT1kArjqlBV,Rishiraj Awasthi,M,1994-10-02 00:00:00,rishiraj.awasthi69@iitb.ac.in,8020627568,2021,2,8.95,28,3,10,NULL,NULL
210001786,QQIqbH3dcNtHKvQW,Kashif Varshney,M,1996-03-02 00:00:00,kashif.varshney90@iitb.ac.in,8992654343,2021,2,6.02,10,7,6,NULL,NULL
190001787,P9YpMfdGb6FO3Ycq,Nageshwar Behura,M,2000-10-28 00:00:00,nageshwar.behura14@iitb.ac.in,7328171009,2019,4,9.0,22,9,3,NULL,NULL
190001788,LQgJaUOasLKrgcqH,Rama Deo,M,2000-05-16 00:00:00,rama.deo77@iitb.ac.in,9762252350,2019,4,7.08,20,16,3,NULL,NULL
170001789,wTJuRrrwiK3DYutp,Ayan Bajpai,M,1996-06-13 00:00:00,ayan.bajpai61@iitb.ac.in,7393085855,2017,6,8.09,18,20,12,NULL,NULL
210001790,YlfZUKhCjCGtHgoC,Amita Sarraf,F,1997-10-24 00:00:00,amita.sarraf65@iitb.ac.in,7521190242,2021,2,9.72,12,3,8,NULL,NULL
210001791,T1YUeX7MDigkO7lL,Niti Kushwaha,F,1995-01-21 00:00:00,niti.kushwaha30@iitb.ac.in,8092377775,2021,2,6.45,22,12,11,NULL,NULL
