student_rno, student_password, student_name, student_gender, student_dob, student_email, student_contact, year_of_enrollment, student_current_year, student_cpi, student_incentive_points, department_id, program_id, allocated_jaf, allocated_time
210001612, sSSMpYhJ5dcw53Nb, Rouby Balot, F, 1997-04-24 00:00:00, rouby.balot37@iitb.ac.in, 8004299344, 2021, 2, 9.29, 12, 4, 5, NULL, NULL
210001613, GgMIfMAngyv1jpNN, Prakharendra Mhaske, F, 1995-05-18 00:00:00, prakharendra.mhaske46@iitb.ac.in, 8565885095, 2021, 2, 7.57, 18, 6, 6, NULL, NULL
210001614, 85OQvSUowrG5JX27, Robin Khaliq, F, 1997-06-19 00:00:00, robin.khaliq75@iitb.ac.in, 7280749514, 2021, 2, 7.17, 30, 20, 8, NULL, NULL
210001615, CYEWvnk41xQhASF1, Ayushi Panesar, F, 1993-06-13 00:00:00, ayushi.panesar73@iitb.ac.in, 8251935806, 2021, 2, 9.91, 30, 24, 8, 356, 2021-03-10 02:42:18
190001616, ddBtfcNazrTDuw8w, Shravya Thawani, M, 1999-08-10 00:00:00, shravya.thawani40@iitb.ac.in, 8046043121, 2019, 4, 9.99, 22, 23, 4, NULL, NULL
190001617, DpWyGDxq5nHt39vI, Dhairya Choubey, M, 2001-08-07 00:00:00, dhairya.choubey10@iitb.ac.in, 8354364519, 2019, 4, 6.19, 10, 10, 1, NULL, NULL
190001618, POGPzX56VoslZYQb, Sarath Khaliq, F, 1999-06-19 00:00:00, sarath.khaliq14@iitb.ac.in, 8634758175, 2019, 4, 9.28, 16, 12, 3, NULL, NULL
180001619, DCY4nBrfwY5W4RBD, Raghav Nag, F, 2001-12-22 00:00:00, raghav.nag54@iitb.ac.in, 8077657993, 2018, 5, 6.73, 4, 4, 2, NULL, NULL
200001620, jVrIBLAqFqKggAre, Shikha Dudeja, M, 1997-03-22 00:00:00, shikha.dudeja78@iitb.ac.in, 8083999915, 2020, 3, 7.7, 12, 24, 7, 441, 2021-03-18 05:18:46
210001621, Nsf7p5Q4Hp6Bj9mm, Prabhakar Jassal, F, 1995-05-16 00:00:00, prabhakar.jassal92@iitb.ac.in, 9701170996, 2021, 2, 6.08, 8, 16, 10, NULL, NULL
170001622, M3GeJlz8UzDisrKv, Prince Pokhriyal, M, 1994-06-23 00:00:00, prince.pokhriyal86@iitb.ac.in, 7530179813, 2017, 6, 6.5, 24, 3, 12, NULL, NULL
210001623, 5aFzX6F80qxtYqLj, Subash Dutta, F, 1995-11-16 00:00:00, subash.dutta38@iitb.ac.in, 9327219018, 2021, 2, 8.87, 30, 20, 8, NULL, NULL
190001624, 6OqbBIgNydiJKQQp, Gaush Hanul, F, 1999-12-01 00:00:00, gaush.hanul59@iitb.ac.in, 9513397374, 2019, 4, 6.28, 14, 15, 1, NULL, NULL
180001625, shCHXDnbI4AZdJLW, Leena Desabathula, Other, 1999-11-05 00:00:00, leena.desabathula25@iitb.ac.in, 7478029451, 2018, 5, 6.4, 26, 17, 2, NULL, NULL
190001626, cECVPiO5oKOgZMOg, Rakesh Shoaib, M, 2001-11-29 00:00:00, rakesh.shoaib41@iitb.ac.in, 7492154127, 2019, 4, 7.76, 24, 14, 4, NULL, NULL
190001627, NInOEhK74VHvG5SR, Mahi Sehgal, F, 1999-09-06 00:00:00, mahi.sehgal67@iitb.ac.in, 7953605995, 2019, 4, 8.91, 28, 3, 1, NULL, NULL
210001628, GxlJKwIdZQkoaTOI, Palata Joseph, M, 1994-03-20 00:00:00, palata.joseph56@iitb.ac.in, 8573587650, 2021, 2, 9.98, 28, 1, 8, NULL, NULL
210001629, Y3FL2TA7oXcolf8v, Wasfia Jagtap, M, 1994-03-09 00:00:00, wasfia.jagtap74@iitb.ac.in, 8838850301, 2021, 2, 8.75, 14, 1, 10, NULL, NULL
210001630, UVkr8yXAF6HsJSEW, Sadiqa Shivagauri, F, 1997-11-09 00:00:00, sadiqa.shivagauri14@iitb.ac.in, 8441190766, 2021, 2, 7.17, 2, 1, 5, NULL, NULL
200001631, SRIbXtdefEYCGfJU, Rashmi Ojha, F, 1996-02-19 00:00:00, rashmi.ojha58@iitb.ac.in, 9340333174, 2020, 3, 9.87, 2, 15, 7, NULL, NULL
190001632, aWdwBs0I16mqCzCs, Prarthana Baliga, F, 2000-04-04 00:00:00, prarthana.baliga89@iitb.ac.in, 7279737356, 2019, 4, 6.99, 4, 14, 1, NULL, NULL
210001633, c58fF1rwzHDgHQWn, Shrishti Jushantan, F, 1996-06-09 00:00:00, shrishti.jushantan71@iitb.ac.in, 7171304810, 2021, 2, 9.41, 22, 22, 11, 266, 2021-03-22 15:01:28
200001634, Vfj4UfsYHGbQA9c2, Kritagya Tyagi, F, 1993-01-08 00:00:00, kritagya.tyagi16@iitb.ac.in, 7090409170, 2020, 3, 9.57, 14, 23, 7, NULL, NULL
210001635, yZULNOS4a816opjX, Farhan Sood, M, 1994-08-04 00:00:00, farhan.sood70@iitb.ac.in, 8877224055, 2021, 2, 7.2, 6, 15, 11, NULL, NULL
190001636, zNQINUoZpLkK3gM1, Sujan Parihar, M, 2001-06-03 00:00:00, sujan.parihar14@iitb.ac.in, 8728041815, 2019, 4, 6.54, 22, 2, 4, NULL, NULL
210001637, ou1QnnMZ3BRVdNnT, Manas Govil, M, 1997-08-26 00:00:00, manas.govil93@iitb.ac.in, 8087709958, 2021, 2, 8.96, 18, 4, 5, NULL, NULL
180001638, INZhIB6n12ys7xje, Dwijaa Shankar, Other, 2001-02-09 00:00:00, dwijaa.shankar70@iitb.ac.in, 9927275381, 2018, 5, 8.78, 24, 23, 2, NULL, NULL
210001639, CtU8Pu86QaPMbrDM, Ankush Wathore, F, 1995-03-05 00:00:00, ankush.wathore76@iitb.ac.in, 7623784321, 2021, 2, 6.8, 24, 7, 10, NULL, NULL
170001640, 50jQ2BFpDZ6uHZaF, Rupeshwary Juned, M, 1997-05-19 00:00:00, rupeshwary.juned93@iitb.ac.in, 7767317035, 2017, 6, 9.39, 14, 7, 12, NULL, NULL
190001641, I2F0bWqIBSyMCdc5, Pragya Tulshidas, F, 1999-06-15 00:00:00, pragya.tulshidas31@iitb.ac.in, 8305107992, 2019, 4, 9.07, 2, 19, 3, NULL, NULL
190001642, G4vXkAZaNA9rGCUw, Anita Maddeshiya, F, 1999-01-13 00:00:00, anita.maddeshiya28@iitb.ac.in, 7650275474, 2019, 4, 7.5, 28, 11, 4, NULL, NULL
210001643, 0RzAkqpQ78oXUwd5, Deeksha Rauniyar, F, 1996-06-01 00:00:00, deeksha.rauniyar6@iitb.ac.in, 7885601398, 2021, 2, 8.87, 4, 3, 11, NULL, NULL
210001644, RhK0BEXFHyXDj6PW, Saimadhav Gudepu, M, 1995-10-06 00:00:00, saimadhav.gudepu68@iitb.ac.in, 7592846101, 2021, 2, 8.43, 2, 7, 11, NULL, NULL
210001645, z4e84bl5lc0zmbSt, Shaurya Bhukya, M, 1993-11-27 00:00:00, shaurya.bhukya45@iitb.ac.in, 8788214159, 2021, 2, 9.72, 16, 4, 9, 581, 2021-03-28 18:49:48
210001646, bhJGpjk2cRpphWxg, Shagufta Dhiman, F, 1995-07-12 00:00:00, shagufta.dhiman30@iitb.ac.in, 7994426870, 2021, 2, 7.64, 4, 19, 6, NULL, NULL
190001647, gos8gQujYNznHrxx, Manya Aishwary, M, 1999-07-10 00:00:00, manya.aishwary38@iitb.ac.in, 8807941794, 2019, 4, 7.94, 16, 6, 4, NULL, NULL
210001648, brhLHH72ZBj1iGjr, Amar Manchikanti, M, 1996-10-02 00:00:00, amar.manchikanti75@iitb.ac.in, 9296508768, 2021, 2, 8.15, 6, 8, 6, NULL, NULL
200001649, 79xPV0QfTiUXeO4N, Varun Dwevedi, F, 1997-10-08 00:00:00, varun.dwevedi61@iitb.ac.in, 7580525584, 2020, 3, 7.82, 12, 5, 7, NULL, NULL
210001650, Jb6ym01us1QBtxLH, Anikrishna Machhan, F, 1994-05-30 00:00:00, anikrishna.machhan20@iitb.ac.in, 7389098638, 2021, 2, 9.2, 18, 2, 10, NULL, NULL
170001651, CY2skPoMywkSBIXh, Imaduddeen Kisshan, F, 1997-08-21 00:00:00, imaduddeen.kisshan94@iitb.ac.in, 7886994506, 2017, 6, 7.65, 4, 13, 12, NULL, NULL
200001652, 6RwbyIwG3sovRnWx, Sadiq Atri, M, 1996-07-07 00:00:00, sadiq.atri94@iitb.ac.in, 8338427809, 2020, 3, 8.0, 6, 16, 7, NULL, NULL
210001653, zeLqbTD873YVNuKV, Shilpa Trivedi, F, 1996-08-04 00:00:00, shilpa.trivedi68@iitb.ac.in, 7998123822, 2021, 2, 7.04, 12, 4, 5, 262, 2021-03-20 04:36:54
170001654, hPc58DVXZZH9m53d, Arsalan Madina, F, 1993-06-17 00:00:00, arsalan.madina21@iitb.ac.in, 8013205009, 2017, 6, 7.13, 2, 4, 12, NULL, NULL
210001655, OjdGa9JnOj90sXQc, Sanjeev Jushantan, Other, 1996-07-16 00:00:00, sanjeev.jushantan33@iitb.ac.in, 8556864543, 2021, 2, 6.46, 14, 7, 10, NULL, NULL
210001656, t3erYAZR1nEVMQcy, Padum Kalra, M, 1997-08-26 00:00:00, padum.kalra21@iitb.ac.in, 9166041981, 2021, 2, 6.56, 22, 21, 6, NULL, NULL
170001657, FzpTkp4axZK5ysjI, Rizwa Machra, F, 1997-12-05 00:00:00, rizwa.machra56@iitb.ac.in, 9224080727, 2017, 6, 9.5, 28, 17, 12, NULL, NULL
180001658, A1UhUBmvBcvYkONG, Aniket Durgavansh, F, 1999-09-18 00:00:00, aniket.durgavansh18@iitb.ac.in, 7126701368, 2018, 5, 9.6, 18, 15, 2, NULL, NULL
190001659, hjEsIOcT19JRzEGU, Monica Paul, M, 2001-05-14 00:00:00, monica.paul49@iitb.ac.in, 8159425134, 2019, 4, 9.77, 8, 2, 3, NULL, NULL
210001660, StdUfQ1AEisL2Jbw, Grover Sekhar, M, 1993-10-25 00:00:00, grover.sekhar62@iitb.ac.in, 7681107265, 2021, 2, 8.68, 22, 5, 11, NULL, NULL
170001661, sLky2vmewqXOrjk2, Atharva Putta, M, 1996-02-27 00:00:00, atharva.putta96@iitb.ac.in, 7095890698, 2017, 6, 6.23, 10, 8, 12, NULL, NULL
190001662, ZnAoDDvvGY93VEwS, Ankurjeet Prabhu, F, 2001-05-17 00:00:00, ankurjeet.prabhu77@iitb.ac.in, 7256912465, 2019, 4, 8.67, 12, 2, 3, NULL, NULL
210001663, DRAURx1FKbJKeo01, Sadiq Kairati, M, 1993-03-23 00:00:00, sadiq.kairati3@iitb.ac.in, 7758439910, 2021, 2, 6.53, 10, 3, 6, NULL, NULL
210001664, aAn3LeILzyHqsaAX, Priyal Poddar, M, 1994-07-16 00:00:00, priyal.poddar48@iitb.ac.in, 7918331220, 2021, 2, 7.86, 6, 15, 5, NULL, NULL
190001665, voV8EFN9lmcmb4NE, Rampratap Rastogi, Other, 2001-10-15 00:00:00, rampratap.rastogi92@iitb.ac.in, 9832235224, 2019, 4, 9.79, 14, 20, 4, NULL, NULL
210001666, uUo919TYfN86jmZK, Aswin Mandadi, F, 1996-05-15 00:00:00, aswin.mandadi36@iitb.ac.in, 8223603287, 2021, 2, 7.51, 14, 14, 10, NULL, NULL
210001667, TnYPHpSd9o0z1HMe, Tanpreet Yamala, M, 1993-09-17 00:00:00, tanpreet.yamala45@iitb.ac.in, 7076969890, 2021, 2, 6.68, 2, 13, 6, NULL, NULL
210001668, JkxOlDX9JveA8GPG, Shrinivas Sitaram, M, 1993-12-29 00:00:00, shrinivas.sitaram45@iitb.ac.in, 9127916352, 2021, 2, 7.72, 28, 5, 9, NULL, NULL
210001669, Zh8T5jp2tsoduuNn, Sugathan Garud, M, 1995-06-01 00:00:00, sugathan.garud34@iitb.ac.in, 9918720039, 2021, 2, 8.29, 16, 2, 11, NULL, NULL
190001670, xU9CkOmVQAoGKfGs, Varun Dhinoja, M, 2001-06-12 00:00:00, varun.dhinoja19@iitb.ac.in, 7679883495, 2019, 4, 6.25, 12, 2, 4, NULL, NULL
210001671, r39aLbgoc1SUEHj8, Muskaan Sirohi, F, 1994-11-19 00:00:00, muskaan.sirohi77@iitb.ac.in, 7639252992, 2021, 2, 7.28, 8, 16, 5, NULL, NULL
210001672, 0Fs7gqvUhzK0Jp4n, Mohandas Machhan, M, 1993-10-06 00:00:00, mohandas.machhan81@iitb.ac.in, 8061443304, 2021, 2, 7.32, 6, 22, 6, NULL, NULL
180001673, 3CpcibqAff2cMI3C, Anubhav Pal, M, 2001-02-09 00:00:00, anubhav.pal3@iitb.ac.in, 8779253111, 2018, 5, 7.64, 16, 3, 2, NULL, NULL
200001674, yR2Vjz31haJUVWF3, Ayushi Kumari, F, 1995-08-09 00:00:00, ayushi.kumari60@iitb.ac.in, 7487244091, 2020, 3, 6.31, 28, 2, 7, NULL, NULL
170001675, XqcbhjzWH4PPFYDg, Vijay Kanchapu, F, 1995-03-31 00:00:00, vijay.kanchapu33@iitb.ac.in, 8875493088, 2017, 6, 7.77, 28, 7, 12, NULL, NULL
200001676, nISTC3rVoVKRjIRX, Ranjeet Saxena, F, 1996-03-09 00:00:00, ranjeet.saxena52@iitb.ac.in, 7363986672, 2020, 3, 7.05, 6, 20, 7, NULL, NULL
190001677, Kg2xAnhP05R92hCY, Amish Maurya, M, 2001-07-26 00:00:00, amish.maurya90@iitb.ac.in, 8986527946, 2019, 4, 7.0, 4, 13, 4, 596, 2021-03-19 07:22:23
190001678, W9xE1iVZecdseSnL, Nishtha Baddur, M, 2001-11-24 00:00:00, nishtha.baddur63@iitb.ac.in, 9181384618, 2019, 4, 8.46, 16, 18, 1, NULL, NULL
190001679, EpH0zSitrdXNDzSu, Vidyadhar Ghosh, F, 2001-01-08 00:00:00, vidyadhar.ghosh36@iitb.ac.in, 9848287526, 2019, 4, 8.27, 4, 14, 4, NULL, NULL
180001680, obVF3JWfHKTTA0dq, Shirjon Mahmood, M, 2001-06-25 00:00:00, shirjon.mahmood8@iitb.ac.in, 8459045446, 2018, 5, 7.83, 10, 13, 2, NULL, NULL
210001681, zEsmdg2LA4g6NThu, Himanshi Ray, M, 1997-05-20 00:00:00, himanshi.ray63@iitb.ac.in, 8473153150, 2021, 2, 7.32, 8, 18, 8, NULL, NULL
210001682, jZAf8zzb70jZPwUI, Mrityunjay Rungta, F, 1993-10-18 00:00:00, mrityunjay.rungta6@iitb.ac.in, 8700909231, 2021, 2, 7.88, 16, 18, 6, NULL, NULL
210001683, Htqc9f5j78lsCWeA, Navneet Chaurasia, Other, 1997-05-30 00:00:00, navneet.chaurasia8@iitb.ac.in, 8737052450, 2021, 2, 9.43, 20, 20, 9, NULL, NULL
200001684, 61dHbmfaSLObxZui, Laiba Nagraj, M, 1997-12-17 00:00:00, laiba.nagraj4@iitb.ac.in, 8890545813, 2020, 3, 9.85, 18, 11, 7, NULL, NULL
210001685, t9ayty5C8REgotlD, Abhilash Gangwal, M, 1994-05-02 00:00:00, abhilash.gangwal31@iitb.ac.in, 9688945603, 2021, 2, 8.42, 4, 20, 11, NULL, NULL
190001686, j8GPVUM1JGJd9zyS, Gayathri Pandey, F, 1999-06-17 00:00:00, gayathri.pandey29@iitb.ac.in, 8493639373, 2019, 4, 6.95, 14, 15, 1, NULL, NULL
210001687, R2xwDf7RHbajPIQp, Maaz Sarnobat, F, 1996-09-01 00:00:00, maaz.sarnobat24@iitb.ac.in, 8532503603, 2021, 2, 7.24, 2, 18, 9, NULL, NULL
210001688, ywcQjYvtjW8QDxoa, Astitva Rajput, M, 1997-11-05 00:00:00, astitva.rajput62@iitb.ac.in, 9428954857, 2021, 2, 7.03, 6, 10, 11, NULL, NULL
210001689, pm4CXa29FzMaHlzV, Bibhu Krishna, M, 1997-10-03 00:00:00, bibhu.krishna17@iitb.ac.in, 8127612253, 2021, 2, 9.57, 6, 8, 10, NULL, NULL
210001690, vP55vnOmvJXBuhs0, Asif Sura, M, 1993-07-28 00:00:00, asif.sura81@iitb.ac.in, 8974033008, 2021, 2, 7.77, 28, 12, 8, NULL, NULL
180001691, fL43mNpmdxc2PguR, Devyanti Saini, M, 2001-03-06 00:00:00, devyanti.saini8@iitb.ac.in, 9655122054, 2018, 5, 8.16, 16, 12, 2, NULL, NULL
180001692, FUxAkyOweebeRY8H, Aqib Barman, M, 1999-06-06 00:00:00, aqib.barman42@iitb.ac.in, 9276597831, 2018, 5, 6.33, 22, 19, 2, NULL, NULL
180001693, qxaiDjIQxEQgMoim, Desh Tripathi, M, 2001-06-04 00:00:00, desh.tripathi25@iitb.ac.in, 7476150733, 2018, 5, 9.35, 2, 8, 2, NULL, NULL
190001694, Tas1JGv7fQiX9YKm, Swarag Sivan, M, 2000-02-22 00:00:00, swarag.sivan20@iitb.ac.in, 9119121181, 2019, 4, 7.08, 2, 22, 1, NULL, NULL
210001695, Fgsd2unVf9cK3PFI, Putta Keshari, M, 1996-11-24 00:00:00, putta.keshari64@iitb.ac.in, 9401040648, 2021, 2, 9.34, 16, 2, 9, NULL, NULL
210001696, rgKNogqfcPsvOUhA, Geetika Lamba, F, 1994-12-02 00:00:00, geetika.lamba52@iitb.ac.in, 8377152941, 2021, 2, 9.15, 2, 21, 11, NULL, NULL
210001697, FmFQvSd1gfB5zNZP, Kalindi Adhya, M, 1996-12-26 00:00:00, kalindi.adhya6@iitb.ac.in, 7841951387, 2021, 2, 7.58, 2, 5, 11, NULL, NULL
210001698, 4JdthOa66N7PlBor, Sayan Mahmood, F, 1997-07-21 00:00:00, sayan.mahmood25@iitb.ac.in, 8171517520, 2021, 2, 9.86, 12, 2, 9, NULL, NULL
210001699, qajratVOsKSjYBdg, Sowjanya Ganguly, F, 1993-04-27 00:00:00, sowjanya.ganguly42@iitb.ac.in, 8908662927, 2021, 2, 7.67, 24, 10, 6, NULL, NULL
210001700, pt58MEPQdwd5q5Lr, Furqan Malwan, F, 1993-04-25 00:00:00, furqan.malwan75@iitb.ac.in, 7710544735, 2021, 2, 7.03, 14, 1, 5, NULL, NULL
210001701, umaKcWXyGfM7Z9Sg, Apurwa Gurjar, F, 1994-12-14 00:00:00, apurwa.gurjar6@iitb.ac.in, 9351111323, 2021, 2, 8.87, 20, 1, 8, NULL, NULL
170001702, b5ZvUTr0G3VIQqyW, Mallika Lockwani, Other, 1993-01-22 00:00:00, mallika.lockwani6@iitb.ac.in, 9475934059, 2017, 6, 7.17, 28, 9, 12, NULL, NULL
210001703, JDFGKEYpG5qj5aJV, Inabat Vikram, F, 1996-09-08 00:00:00, inabat.vikram66@iitb.ac.in, 9612910807, 2021, 2, 8.55, 24, 14, 9, NULL, NULL
210001704, ryu8J3BReGkL3vMq, Akshita Singam, F, 1995-08-24 00:00:00, akshita.singam73@iitb.ac.in, 8081094388, 2021, 2, 7.27, 4, 10, 6, NULL, NULL
200001705, 321JUay4tPAlsSUi, Mrityunjay Nadaf, M, 1996-11-14 00:00:00, mrityunjay.nadaf15@iitb.ac.in, 9759182240, 2020, 3, 8.94, 24, 7, 7, NULL, NULL
210001706, OdrVyoTHzEc3Yws0, Kalaivani Purwar, M, 1995-10-28 00:00:00, kalaivani.purwar10@iitb.ac.in, 8386386562, 2021, 2, 9.33, 16, 23, 10, NULL, NULL
210001707, KkGSZ2bsCIcgsvNF, Abhijeet Kesarwani, M, 1995-04-09 00:00:00, abhijeet.kesarwani17@iitb.ac.in, 9259558280, 2021, 2, 6.95, 2, 3, 6, NULL, NULL
200001708, tm9qQCS3ZU1HWVDK, Yash Priya, F, 1994-10-21 00:00:00, yash.priya46@iitb.ac.in, 8042021463, 2020, 3, 6.05, 8, 23, 7, NULL, NULL
210001709, ejQbJ8y1I574aZeO, Aayush Paul, F, 1995-02-28 00:00:00, aayush.paul68@iitb.ac.in, 7725476662, 2021, 2, 6.91, 26, 13, 6, NULL, NULL
190001710, vH9sosrVQfTx3g7A, Medha Thawani, F, 1999-10-24 00:00:00, medha.thawani94@iitb.ac.in, 7847882758, 2019, 4, 8.36, 18, 8, 4, NULL, NULL
190001711, FJtWmljDsTIwMCSo, Shakti Bhattacharya, F, 1999-05-27 00:00:00, shakti.bhattacharya49@iitb.ac.in, 7121001316, 2019, 4, 8.14, 8, 5, 3, NULL, NULL
210001712, NV48DJMdieV6GFZT, Rajkumar Baddur, Other, 1994-11-04 00:00:00, rajkumar.baddur87@iitb.ac.in, 9216702845, 2021, 2, 7.5, 22, 12, 6, NULL, NULL
210001713, ghaePtImuxtHB7QD, Nishant Mittal, M, 1995-09-17 00:00:00, nishant.mittal25@iitb.ac.in, 9516119638, 2021, 2, 9.85, 24, 10, 6, NULL, NULL
180001714, KT4ellGQMq3iN4Ae, Bhoopendra Koppula, M, 2000-11-10 00:00:00, bhoopendra.koppula80@iitb.ac.in, 7914347138, 2018, 5, 6.52, 4, 16, 2, NULL, NULL
210001715, 95SS5ExER3n6nPUB, Mahek Raza, M, 1994-05-29 00:00:00, mahek.raza47@iitb.ac.in, 7674599905, 2021, 2, 6.91, 26, 12, 6, NULL, NULL
210001716, 9fwP1tE2iuUsLACA, Gurvansh Shrivas, F, 1993-02-12 00:00:00, gurvansh.shrivas93@iitb.ac.in, 7529486145, 2021, 2, 8.51, 8, 1, 10, NULL, NULL
170001717, b00boAzdynGX6mhS, Hunny Madaan, M, 1996-02-05 00:00:00, hunny.madaan32@iitb.ac.in, 9097771870, 2017, 6, 8.79, 2, 12, 12, NULL, NULL
210001718, BL8I3lbq6zQYoke6, Niraj Huque, F, 1994-08-04 00:00:00, niraj.huque32@iitb.ac.in, 9956959530, 2021, 2, 7.0, 14, 14, 8, NULL, NULL
190001719, rBQPakOlFpIZT2su, Krishna Gadge, M, 2001-11-11 00:00:00, krishna.gadge50@iitb.ac.in, 8883734779, 2019, 4, 9.84, 16, 24, 3, 53, 2021-03-10 05:03:23
180001720, pW0WVZaaTC6YnE21, Amol Nadhe, F, 2000-11-23 00:00:00, amol.nadhe50@iitb.ac.in, 8494225487, 2018, 5, 9.27, 8, 4, 2, NULL, NULL
190001721, 2l6KxVJfgx0MILTX, Husain Ray, F, 1999-08-26 00:00:00, husain.ray28@iitb.ac.in, 9629188760, 2019, 4, 7.53, 12, 11, 4, NULL, NULL
210001722, c4lNnXpExK1meVxK, Ashit Kavi, F, 1994-08-21 00:00:00, ashit.kavi55@iitb.ac.in, 7305728200, 2021, 2, 9.96, 10, 1, 11, NULL, NULL
210001723, ZesWGON3pefbOCx2, Anshul Lamba, F, 1995-11-19 00:00:00, anshul.lamba22@iitb.ac.in, 9720997457, 2021, 2, 9.3, 26, 10, 8, 363, 2021-03-15 21:56:12
170001724, Pxt9J7MQFswAIul4, Geeta Kotturu, M, 1996-01-17 00:00:00, geeta.kotturu59@iitb.ac.in, 7678612652, 2017, 6, 8.57, 30, 2, 12, NULL, NULL
190001725, QfDdmkxMd7o1bGES, Pardhuman Saini, Other, 1999-01-22 00:00:00, pardhuman.saini8@iitb.ac.in, 9561196277, 2019, 4, 9.45, 8, 15, 1, NULL, NULL
210001726, zpAzamVsXaJgheXc, Nandini Hanul, F, 1993-03-29 00:00:00, nandini.hanul27@iitb.ac.in, 9248822406, 2021, 2, 8.25, 28, 1, 11, NULL, NULL
190001727, n3TXHMkIf1HnMhGs, Aarvi Mahapatra, F, 2000-09-21 00:00:00, aarvi.mahapatra79@iitb.ac.in, 7055833867, 2019, 4, 8.48, 8, 17, 1, NULL, NULL
210001728, CHwioQkMRtv5re2q, Ritul Gangwar, M, 1994-03-26 00:00:00, ritul.gangwar76@iitb.ac.in, 9794214669, 2021, 2, 7.17, 4, 19, 8, NULL, NULL
190001729, ChDUfW6pcIc8SLcT, Kasturi Veerepalli, F, 1999-11-23 00:00:00, kasturi.veerepalli38@iitb.ac.in, 8690314805, 2019, 4, 7.74, 12, 4, 3, NULL, NULL
190001730, BdSa33dHFvMFWxGt, Amar Shivagauri, F, 2000-12-30 00:00:00, amar.shivagauri59@iitb.ac.in, 9503992956, 2019, 4, 9.77, 24, 18, 4, NULL, NULL
190001731, 0mGWFWg4jk7ztFvh, Taramla Bano, F, 2000-01-11 00:00:00, taramla.bano98@iitb.ac.in, 9338242613, 2019, 4, 8.82, 10, 15, 1, NULL, NULL
190001732, NzvlBCG2fSDahw6k, Akansha Aggrawal, F, 2000-07-31 00:00:00, akansha.aggrawal41@iitb.ac.in, 7049175892, 2019, 4, 6.42, 6, 11, 4, NULL, NULL
200001733, tWzqmKCYy90GVLRC, Janvi Bugalia, F, 1993-12-31 00:00:00, janvi.bugalia20@iitb.ac.in, 8509395496, 2020, 3, 7.9, 30, 8, 7, NULL, NULL
180001734, 0g4L19KkLSGHygyw, Mritunjay Soni, M, 2001-03-17 00:00:00, mritunjay.soni21@iitb.ac.in, 8601365298, 2018, 5, 6.08, 20, 4, 2, NULL, NULL
210001735, tKDFYcbCJvzho94y, Prasun Vilas, F, 1997-09-14 00:00:00, prasun.vilas5@iitb.ac.in, 7688079631, 2021, 2, 6.46, 20, 18, 11, 548, 2021-03-18 22:11:26
210001736, bCbvQNB6tWi2N8y2, Sukirti Paighan, M, 1994-07-30 00:00:00, sukirti.paighan48@iitb.ac.in, 9851508756, 2021, 2, 7.87, 14, 16, 8, NULL, NULL
200001737, sKYTBUm7CAabT4vr, Yatharth Ritikesh, F, 1996-10-29 00:00:00, yatharth.ritikesh3@iitb.ac.in, 7160632878, 2020, 3, 8.85, 8, 4, 7, NULL, NULL
190001738, GvDB0KkxkeIwCp7a, Suramya Sitaram, M, 2000-07-29 00:00:00, suramya.sitaram81@iitb.ac.in, 7598600345, 2019, 4, 7.2, 8, 21, 1, NULL, NULL
210001739, UYaOAxk34g83bbkj, Abhilash Mehra, F, 1993-05-04 00:00:00, abhilash.mehra83@iitb.ac.in, 7893367733, 2021, 2, 8.75, 4, 21, 9, NULL, NULL
210001740, lvlW539G7FmIvXcx, Subhashini Tulshidas, M, 1994-05-31 00:00:00, subhashini.tulshidas30@iitb.ac.in, 7937466952, 2021, 2, 7.27, 10, 12, 6, NULL, NULL
210001741, AvIFUSlUgKxYjb6S, Chahat Kumari, M, 1994-11-01 00:00:00, chahat.kumari61@iitb.ac.in, 8475725182, 2021, 2, 8.86, 16, 20, 10, NULL, NULL
170001742, ctIjWoiFTpXYritF, Tanupriya Motwani, F, 1996-04-10 00:00:00, tanupriya.motwani38@iitb.ac.in, 7286328553, 2017, 6, 8.43, 22, 6, 12, NULL, NULL
210001743, nereeGK1RkW1CEcJ, Prabhakar Gond, M, 1997-01-06 00:00:00, prabhakar.gond24@iitb.ac.in, 8772389789, 2021, 2, 7.45, 10, 22, 5, NULL, NULL
210001744, BuNQNoUYRmoZY1EM, Souvik Middinti, Other, 1993-03-30 00:00:00, souvik.middinti62@iitb.ac.in, 7608817293, 2021, 2, 8.33, 20, 3, 6, NULL, NULL
210001745, rOHUU4SeJwjl4iE2, Niti Bais, M, 1994-02-06 00:00:00, niti.bais21@iitb.ac.in, 7834410668, 2021, 2, 9.59, 10, 15, 6, NULL, NULL
170001746, UTCw68VQcPV7ZII7, Harleen Kalsi, F, 1994-02-07 00:00:00, harleen.kalsi8@iitb.ac.in, 9054381369, 2017, 6, 8.32, 8, 15, 12, NULL, NULL
190001747, jVqAPugkYOgZi5L3, Sameeksha Panesar, M, 2000-08-07 00:00:00, sameeksha.panesar95@iitb.ac.in, 8800650180, 2019, 4, 8.64, 22, 10, 3, NULL, NULL
200001748, wTCX0c7XvkOAc74w, Prakhar Sood, M, 1995-07-27 00:00:00, prakhar.sood95@iitb.ac.in, 8361639429, 2020, 3, 9.63, 16, 5, 7, NULL, NULL
190001749, aNeyhBvPMqYjoTIZ, Wamika Chandran, F, 1999-12-01 00:00:00, wamika.chandran73@iitb.ac.in, 9951070087, 2019, 4, 6.84, 18, 24, 4, NULL, NULL
